"rep","run","trial","bf_no_rvar","bf_rvar"
52,10,18,4.65812433228098e-26,0.0679596147542134
52,10,19,3.45501541705367e-24,0.00110057670303319
52,10,20,2.25070133164821e-23,19.0287157810838
53,10,1,2.88513472584694e-17,195.131753980006
53,10,2,5.22784719749177e-15,98.1099033831362
53,10,3,3.64059611273689e-16,1022.67617711643
53,10,4,2.58720536136952e-18,72.802264161308
53,10,5,1.48136219580092e-10,603.471692114374
53,10,6,1.9025413219422e-27,2277765345.10638
53,10,7,9.28630601420045e-25,402638650.044231
53,10,8,9.87277929675866e-20,87857.4913175836
53,10,9,1.35157602792724e-19,221242.570760034
53,10,10,7.81059131450593e-19,0.000147712671009813
53,10,11,3.49896432744404e-13,149121449849.02
53,10,12,1.258950690665e-22,151687644.620475
53,10,13,4.07631579459435e-18,20257.0008461035
53,10,14,2.00130711306874e-23,16070.8504383622
53,10,15,6.09452729203826e-21,0.0085355490525071
53,10,16,7.89798701961234e-13,1.3128044634856
53,10,17,4.08914665252588e-15,12493432246.6196
53,10,18,2.10399421127106e-23,0.738598208193805
53,10,19,2.33477537562262e-21,39.3298582648824
53,10,20,1.14361100788769e-21,1973.8129764037
54,10,1,1.6280960573255e-21,3.97029341426813
54,10,2,1.69154309380182e-18,12.5314175700164
54,10,3,3.59921150260584e-19,0.0427698742572177
54,10,4,8.32319752749063e-16,5.34432377744825
54,10,5,1.88082944715781e-11,394050.973127869
54,10,6,2.27933016867079e-31,45800146.375004
54,10,7,2.4254027772715e-27,31016639.2121984
54,10,8,1.46147752439012e-17,443836.077275389
54,10,9,9.33656339531594e-23,17050.3424296871
54,10,10,1.60404883266892e-23,2.21590946881175e-05
54,10,11,1.49901344294895e-14,116127915.082246
54,10,12,4.97866561933386e-25,0.153974560201404
54,10,13,1.42829049288666e-15,623412.603187991
54,10,14,5.07532683669509e-25,30.8023844418917
54,10,15,1.46822024695771e-19,3545.67119379196
54,10,16,7.22663544332514e-18,0.268230149268748
54,10,17,3.13414381922823e-20,5766987.17590397
54,10,18,1.0854188886649e-25,14.0540794770346
54,10,19,3.91176418599797e-16,7856415885088.65
54,10,20,3.74750973484828e-20,51.9048952377237
55,10,1,8.57941399401051e-19,148.229609907689
55,10,2,6.38757426160369e-18,1186.66404395072
55,10,3,6.30067746899876e-23,8.8421424207841e-05
55,10,4,1.80803709873414e-11,0.124973944480205
55,10,5,6.16726185812854e-11,0.54794497670178
55,10,6,4.77620644541675e-23,2281264811.00072
55,10,7,1.33715589313133e-19,246.633091189895
55,10,8,4.61088640591468e-17,7.73741009346129
55,10,9,4.49751166562573e-17,17933.3996955491
55,10,10,4.42269782440411e-19,9.2553615793718e-08
55,10,11,6.6363933209135e-15,46123965.5449065
55,10,12,4.05304472104364e-21,3957728698.97724
55,10,13,4.31745940721761e-19,520292.451567538
55,10,14,2.60062798060792e-23,0.140985553460995
55,10,15,3.07927913860527e-21,2.5158962607662e-05
55,10,16,1.12189547985865e-18,0.000959323492719612
55,10,17,7.38169060770186e-17,5755215.91320178
55,10,18,7.73847381502566e-22,0.00331578453414194
55,10,19,9.25271232002474e-26,5.300616836206e-05
55,10,20,6.70946449444503e-20,1925.00436573582
56,10,1,1.92137229352803e-18,41.583617562464
56,10,2,5.46283329395074e-21,0.240147589676757
56,10,3,2.80987314234626e-21,0.0079807219568124
56,10,4,1.8426459584023e-14,0.00899189484790118
56,10,5,4.27708077933476e-11,752849368.911271
56,10,6,9.91099476923997e-29,304643579.314856
56,10,7,7.04552444784736e-24,758.265837535407
56,10,8,1.64682053079782e-18,1985043.25280651
56,10,9,6.7618700257217e-20,13934.3922363278
56,10,10,3.08623148690417e-18,1.31995253262887e-06
56,10,11,8.05400257131105e-13,60109344.4901191
56,10,12,6.21324910927622e-22,2778171301.46435
56,10,13,2.87001811077201e-16,1603936.85833546
56,10,14,8.98817618964751e-22,0.00137744760894716
56,10,15,2.52898462217121e-20,0.00152061181807642
56,10,16,3.79648313978401e-14,5.15741181809343
56,10,17,2.47793887781672e-13,34421931.4211524
56,10,18,5.19491858016751e-22,0.849240018036942
56,10,19,5.08012589140299e-22,0.103894239400925
56,10,20,1.24166562418984e-19,49689343.2175658
57,10,1,6.31932813156577e-19,1340.39900950072
57,10,2,1.43155642527855e-16,160.531549890257
57,10,3,1.18444560675153e-23,533.076884316149
57,10,4,4.5512379176394e-13,144.201290021184
57,10,5,5.92445802834712e-10,13026995679623690
57,10,6,1.29152261261493e-24,86067224.6441499
57,10,7,1.38496389530915e-23,12471.8855193426
57,10,8,1.78141904512259e-21,769616.264264317
57,10,9,2.13955038143505e-18,589869982427.601
57,10,10,2.67001184380743e-19,0.00120542751632749
57,10,11,1.32144467212204e-20,2165309.99952907
57,10,12,3.43446027315663e-26,14567.1539908144
57,10,13,1.66300210949031e-19,0.662166902486631
57,10,14,2.39854850651018e-22,5.93372399051821
57,10,15,3.40126015528542e-15,0.00399599145265771
57,10,16,3.79435016667667e-13,0.11141247082094
57,10,17,2.83001914561658e-19,751963092.659497
57,10,18,2.93037763255659e-27,11168.9036719777
57,10,19,2.64629180344079e-23,0.000462589614300197
57,10,20,1.40894260000256e-22,1.16390002049438
58,10,1,1.95487319974723e-26,0.00753544820662611
58,10,2,9.25139944793261e-15,45385190.157978
58,10,3,3.66447449133361e-21,10.4464840416579
58,10,4,1.95629670699932e-12,1902762.84374138
58,10,5,1.87579124784129e-10,3502541231142.12
58,10,6,6.767000670866e-32,25920204.7672922
58,10,7,2.87983405894007e-24,11066.1218214125
58,10,8,7.17398520641957e-20,3144360.8630108
58,10,9,1.12600062547748e-21,271082977.807229
58,10,10,1.44871263718546e-23,0.000251144404471536
58,10,11,4.87854153970559e-21,25580.0295457341
58,10,12,2.12539075251243e-28,2481624392.79739
58,10,13,4.41990898879479e-16,2873.1638243465
58,10,14,1.42600973322328e-23,0.00744585505557728
58,10,15,8.97057383716324e-17,1.074346999734
58,10,16,2.55857034401462e-16,0.00378608523854429
58,10,17,7.33115537106401e-21,921361.802898906
58,10,18,3.75263473550136e-29,91124697.9509344
58,10,19,2.47017090071484e-26,300.147212314025
58,10,20,4.88676148838925e-16,6016950.79900043
59,10,1,1.72752557472933e-18,0.126760290417127
59,10,2,1.26723123224693e-17,265.239965226006
59,10,3,1.60271902092989e-19,0.022879719645148
59,10,4,1.42981697505663e-12,2.4030957408109
59,10,5,1.97468653362864e-11,1.90028599675965e-05
59,10,6,2.45724757377267e-20,22944294.434368
59,10,7,2.62954767950966e-21,459.478039807795
59,10,8,6.58375630887105e-13,3860159.55485677
59,10,9,4.63157236542921e-20,14516846.2335139
59,10,10,5.35120898705316e-16,0.000280785166590194
59,10,11,4.01656711216796e-18,2618.84128523367
59,10,12,2.14660080651463e-19,6821.62846913792
59,10,13,4.84665636729843e-16,78.8135251694116
59,10,14,7.94304522960734e-23,0.000103842026684467
59,10,15,5.57822076652893e-14,0.000352197848576891
59,10,16,3.92235464362303e-13,0.00948602207415148
59,10,17,6.27962318325725e-13,1663557.36167571
59,10,18,4.10387878119829e-20,1219586644.239
59,10,19,1.78786611063496e-17,0.00242716636378614
59,10,20,4.31643337589921e-22,0.00281789255460937
60,10,1,4.09783912374293e-19,2.62587598120579
60,10,2,1.40222729802006e-14,677917.112471902
60,10,3,7.5470633834002e-16,148.093314644216
60,10,4,2.06275446337889e-10,227.091475941353
60,10,5,2.60026578721598e-13,531.432555127919
60,10,6,1.81126357336631e-23,43774989.6540108
60,10,7,7.0748056876609e-22,1026.89935211677
60,10,8,2.79611531946425e-15,5992826.85429404
60,10,9,3.13075331204593e-20,17700613.4549062
60,10,10,1.9230766246052e-22,0.000782596822605318
60,10,11,2.2254401940567e-16,10220.6846303842
60,10,12,1.70038599594566e-25,155815283.757682
60,10,13,3.24480479636521e-14,3928.99225256283
60,10,14,5.10075495941524e-27,0.0348262093260646
60,10,15,3.92980257552373e-23,54.5484125724352
60,10,16,4.12794814344154e-16,0.00875490871958665
60,10,17,1.16218910518525e-19,16443015.0773242
60,10,18,3.92751967089254e-22,34719.5859321928
60,10,19,7.68520315002111e-17,3391.52657090296
60,10,20,3.22445089483989e-20,952.589394171284
61,10,1,7.10844277416394e-23,35889811.9220006
61,10,2,7.08421698795086e-18,0.559279461493565
61,10,3,2.07649316851836e-23,0.113934827637108
61,10,4,3.13366254799549e-18,897.287596520142
61,10,5,6.51681641803296e-11,156246037.723135
61,10,6,3.77104893226261e-28,6218248.87116911
61,10,7,7.35382614886125e-28,293526472.128543
61,10,8,6.34600439209238e-18,123801.074485914
61,10,9,4.34789449441255e-19,1954.67676370735
61,10,10,4.83660164837594e-19,0.00469335436680117
61,10,11,8.64697469975355e-18,16136731527.1877
61,10,12,5.04103823228213e-23,86468592.5893124
61,10,13,2.44331515171083e-17,13.1361311067553
61,10,14,5.53774363817837e-24,0.160405496173173
61,10,15,1.56216525329955e-13,0.00417068484947917
61,10,16,2.73009098248343e-13,886.079003792296
61,10,17,4.87481347077655e-16,1954683892.5318
61,10,18,1.62777808397588e-24,1086.65699874034
61,10,19,1.5091171684284e-24,4.85888537622783
61,10,20,5.86614236507121e-21,1029118447.27946
62,10,1,1.05092278626932e-24,0.000122862481508718
62,10,2,6.8364763083969e-20,0.473014997907352
62,10,3,4.15478539392601e-22,2.37492259954531e-05
62,10,4,8.93541941820607e-16,1.82835218471031
62,10,5,3.7015623337425e-12,1037625.5709929
62,10,6,1.49602085348128e-25,235277.573239964
62,10,7,2.39582375628209e-23,4571.54136772492
62,10,8,4.41078025534292e-16,5911.44724103268
62,10,9,3.78798830537738e-17,438996.779311955
62,10,10,1.63569062064485e-20,1.48115426645848e-07
62,10,11,1.67809273445096e-20,190.348037665438
62,10,12,2.4976130845219e-23,223.936547432087
62,10,13,3.48781094453295e-18,180.205013546661
62,10,14,3.19784740491281e-24,3.4362078261274e-05
62,10,15,1.20353637928255e-13,1.30849814500344e-05
62,10,16,3.12991414444897e-14,3.74632358808391e-05
62,10,17,1.36685526308126e-17,51234.8396366987
62,10,18,3.7404301702668e-25,560658547.643594
62,10,19,1.18421324113321e-25,8.92387686594737
62,10,20,3.75392086019603e-23,0.128527932102469
63,10,1,1.33935009205564e-25,764.673823172926
63,10,2,6.06826518599133e-20,1589774.05285806
63,10,3,3.2866807636059e-27,0.273582773259273
63,10,4,3.21743708870827e-16,6.85864985274554
63,10,5,1.07223830751394e-14,625698144176.831
63,10,6,1.1548512224827e-33,311698066.844897
63,10,7,1.20056478057619e-23,2418.73972575155
63,10,8,1.76135185318626e-23,53514292.2637668
63,10,9,2.44168579641175e-24,16878661619266.2
63,10,10,1.50651727673137e-19,0.000116375052396435
63,10,11,1.5836276194933e-15,1920248633.85154
63,10,12,1.20788367782982e-28,572286424.702544
63,10,13,1.06720821087661e-20,46038628.8839469
63,10,14,4.71857222467932e-28,602.444499935671
63,10,15,6.0953086283143e-23,0.393398523517861
63,10,16,3.63854689793079e-21,1.96596309490086
63,10,17,9.18699698412633e-22,5126832.13211695
63,10,18,1.21653432587925e-22,1393830371.50852
63,10,19,2.65882991427258e-24,0.122342291172066
63,10,20,2.21083264075307e-25,80008966.28356
64,10,1,1.96629720234497e-18,0.00170430970013903
64,10,2,2.42886903407055e-16,0.075862213242967
64,10,3,1.12234097092775e-15,0.0127294631231398
64,10,4,7.16179602317254e-15,0.395079005246885
64,10,5,9.89959827367181e-14,114570.262770512
64,10,6,4.89546558714692e-23,45017.4078662596
64,10,7,2.21497338364415e-21,2436124.53944806
64,10,8,8.9913388259303e-21,2.2326838668522
64,10,9,4.71455414909635e-19,372.596420866768
64,10,10,4.21683723377364e-12,1.06220238416085e-08
64,10,11,6.71078622702242e-16,5866591.88352048
64,10,12,6.5280154575061e-23,657.067825180977
64,10,13,3.08052893130854e-17,28677.3292270424
64,10,14,4.9780204391439e-24,18.3652070859387
64,10,15,1.36033550625985e-18,3.30891011417875
64,10,16,3.01002626296317e-14,0.000102023406553248
64,10,17,1.77640408892485e-16,29748567.7677528
64,10,18,2.6718235650456e-22,0.0534959897439832
64,10,19,1.57808497692312e-23,0.0421045855627909
64,10,20,1.30186947532201e-24,27.9980901171983
65,10,1,5.3416861345715e-20,0.585259452519396
65,10,2,6.38512025560364e-16,213295.262645292
65,10,3,1.73906749715426e-24,0.00482951978445711
65,10,4,2.23700174981708e-11,180.087176064239
65,10,5,2.01748413962726e-11,3395285640945590
65,10,6,2.76678923430421e-24,4808448416.42215
65,10,7,2.95392481071017e-18,5590.4642853611
65,10,8,4.70944531760386e-19,46452701490.7337
65,10,9,8.60698837536002e-20,13337780136862.2
65,10,10,6.11952382714206e-25,1424.7355731792
65,10,11,1.0272673215253e-14,10854745.2634991
65,10,12,1.35867064284664e-27,156755959.654015
65,10,13,1.2884190474848e-13,134.047481866909
65,10,14,1.82100497422602e-29,616.067126106654
65,10,15,1.03740320791272e-17,0.000379520035534482
65,10,16,4.73974732429748e-12,20.1696194207629
65,10,17,2.78403847746471e-20,137961125.490027
65,10,18,1.16387217917726e-28,2077268609.41139
65,10,19,1.04777820896091e-22,0.173919025193574
65,10,20,6.05279487690523e-23,12736.2649349042
66,10,1,2.31652658602914e-23,0.0990807686638089
66,10,2,1.700064771747e-17,2031.67146769882
66,10,3,9.06982574397238e-20,5.80670154417973e-05
66,10,4,5.11577654221179e-14,0.0554702203354393
66,10,5,4.80842541088176e-12,2113182078.5906
66,10,6,7.20563616715486e-30,75985901.6952466
66,10,7,3.12394139821791e-22,6523.64574860688
66,10,8,2.0119223885398e-21,1242899.83018796
66,10,9,1.56873687102774e-23,521.994140275504
66,10,10,2.06364169622845e-21,1.16303424953434e-05
66,10,11,9.69373777026537e-19,117.109968778354
66,10,12,7.33474219698889e-23,20.1474690793354
66,10,13,2.36615361764829e-16,47198.7850321869
66,10,14,5.10253313509727e-27,0.0334791359541252
66,10,15,1.49090110778382e-16,1.00786387592406e-07
66,10,16,2.16036638961477e-14,0.000361752703214712
66,10,17,5.72780160354271e-19,1397439.56958894
66,10,18,6.64177757455465e-27,18.3672704479441
66,10,19,6.36103160182695e-25,5.51400072789406
66,10,20,6.63863591759157e-18,2.71961285046813
67,10,1,3.39175249460968e-24,0.000196926675419648
67,10,2,1.54676506411822e-19,36.5615911424711
67,10,3,1.93507766830939e-15,52394.2442402732
67,10,4,5.80015399546138e-20,5.7144786376956
67,10,5,7.80246188186725e-15,73413256879677.7
67,10,6,1.40211042774566e-31,105758.202087379
67,10,7,5.49836267091968e-22,4043552.49642589
67,10,8,3.50455621455032e-21,143594.467892965
67,10,9,1.9058393464768e-28,251776.631563733
67,10,10,2.77601578933973e-21,0.448982576543885
67,10,11,2.67073468110301e-21,11824244.5029479
67,10,12,3.8917192683856e-29,724858.048914815
67,10,13,9.19917982332446e-24,22339.224372347
67,10,14,2.73914063259118e-31,32399697.5152716
67,10,15,2.18418084869937e-19,0.105656008925887
67,10,16,2.84956346660717e-10,5596.28369916702
67,10,17,1.8846191414121e-23,1480497967736.28
67,10,18,1.26798848649694e-25,348962393268596
67,10,19,3.43756914799664e-24,0.0175232631695618
67,10,20,3.899583922136e-22,21374.6133788547
68,10,1,9.17804150551959e-17,3.66308487855693
68,10,2,3.85032438963815e-14,186646.431842636
68,10,3,8.53507632178743e-19,10134.1078189432
68,10,4,2.20124197606855e-11,98809.8598168451
68,10,5,4.00333893426248e-11,178.188588490697
68,10,6,1.31560142498375e-20,3927994.35629877
68,10,7,1.63163439118654e-20,1235191.37013557
68,10,8,3.96881607176203e-09,367734676672.017
68,10,9,3.78554532577943e-19,9202044293.65083
68,10,10,1.60129131269478e-20,1.69976536178976
68,10,11,1.26351129266763e-11,29370.3697810963
68,10,12,1.92027803955367e-20,0.0345757858559361
68,10,13,9.01777624707591e-19,249.119366228908
68,10,14,6.36313475710458e-23,11.5307883583921
68,10,15,1.17537037148489e-15,3.34912499474725
68,10,16,6.50852168708043e-15,730.003309480397
68,10,17,2.24350638318634e-15,77939.1796688208
68,10,18,2.76186582758445e-22,555976606672.407
68,10,19,4.55623180821557e-09,4.63003065310797
68,10,20,3.26873024294129e-21,0.0030592038357694
69,10,1,2.18234553714224e-24,0.000464100600344817
69,10,2,4.14330480617514e-18,9093.84890508624
69,10,3,6.17619661238291e-23,1.34487003851215e-07
69,10,4,8.05938708860932e-16,0.000311511725099873
69,10,5,4.0462583724043e-12,27865967.1516235
69,10,6,2.03585306569639e-26,1300.07651906132
69,10,7,1.11295087224669e-26,0.144762256875306
69,10,8,6.54796393057755e-19,1.0496339273009
69,10,9,5.44558476908176e-15,7139.58167175451
69,10,10,4.0476061126786e-18,2.18522669581345e-09
69,10,11,5.69021822559982e-23,0.808091424635888
69,10,12,2.11604886860814e-22,3548.78522302578
69,10,13,1.19818849760227e-17,0.267741041720393
69,10,14,5.37835462553139e-23,3.4864721401981e-05
69,10,15,3.22735322431467e-17,3.26659587040786e-07
69,10,16,1.24340768117441e-16,0.00049955490428922
69,10,17,7.65195241329629e-18,105352.712098183
69,10,18,1.67434408517716e-21,2.62362256080005e-06
69,10,19,1.35074661229699e-28,7.17563859278774e-06
69,10,20,3.22586488640162e-25,1617.9908209606
70,10,1,3.71674973627215e-19,355.842578656038
70,10,2,1.16203898738363e-20,8.26762607679339
70,10,3,1.31127998364512e-23,1.18456019680954e-07
70,10,4,8.56012773550759e-12,0.000344688296893514
70,10,5,2.31109844127064e-08,27992193630166
70,10,6,5.73594252662753e-28,79230.1174097883
70,10,7,1.36684275859918e-24,7.22744165828376
70,10,8,3.55399726976344e-20,136.446936501554
70,10,9,6.24590194998106e-16,157.856178210398
70,10,10,3.17984723015043e-17,1.39895447775252e-09
70,10,11,8.84267437182594e-13,671724.541896171
70,10,12,2.07418806430858e-23,319.348159575585
70,10,13,7.64088221011773e-17,5580.85217812658
70,10,14,1.25660671372526e-25,0.089388068487111
70,10,15,3.06560108780128e-21,5.59892794765736e-06
70,10,16,6.37184965993506e-17,1.7352463131741e-05
70,10,17,2.32357833126962e-17,1761.28550770761
70,10,18,8.96455769461915e-19,0.164880541238419
70,10,19,3.01596692122956e-28,1.50274842362388e-06
70,10,20,7.88042666315796e-23,50040.7303848216
71,10,1,2.46489191488813e-24,0.000992292902327627
71,10,2,9.14162298470685e-16,1964286.25113491
71,10,3,3.02177503593637e-25,1.6754076462018e-06
71,10,4,2.05797098841791e-10,2.40180187419844
71,10,5,2.24223344137515e-12,78096833118.6633
71,10,6,6.34008263300988e-30,711633.140489679
71,10,7,9.03280494959113e-21,1347.51601805237
71,10,8,9.56668219775537e-23,536.140313444352
71,10,9,4.54598702957581e-19,420.633723475856
71,10,10,8.10207344804109e-24,1.92530254379133e-08
71,10,11,6.32328300700625e-20,0.0140816453536709
71,10,12,2.17512140845685e-23,613.770229186361
71,10,13,9.80633344563605e-18,46.7847984245938
71,10,14,3.95683955220062e-22,1.19093300705157e-05
71,10,15,3.57195456039241e-19,1.41689059339053e-07
71,10,16,3.8316795275326e-17,3.72060407387985e-05
71,10,17,3.0517107221258e-20,4.88849524517483
71,10,18,1.04886190392652e-19,0.0119212869791834
71,10,19,4.68194289699687e-26,0.00024414269962239
71,10,20,1.82084825345108e-22,0.0152090090790854
72,10,1,3.38616988386838e-23,0.00420590152238243
72,10,2,1.58222402720225e-17,2649.00633307406
72,10,3,9.87248284249938e-23,2.07366234120742e-06
72,10,4,4.1524615718036e-15,0.00604786850569895
72,10,5,2.16734918260327e-12,114683212139.491
72,10,6,8.44576269232557e-27,1105.26712163737
72,10,7,1.41524421295495e-24,54.5502185239736
72,10,8,6.68976519688227e-21,86.8410276091029
72,10,9,7.68965795180399e-22,3962163.8862837
72,10,10,2.77026952243023e-22,2.74692959169957e-06
72,10,11,1.04640993580698e-20,120.916210129975
72,10,12,1.3063774372417e-24,14.0321943492305
72,10,13,2.47948967479348e-15,0.00313323030727038
72,10,14,2.67081671993796e-24,0.000792896584646043
72,10,15,7.97538058071701e-18,1.0570313356172e-05
72,10,16,1.63610597106859e-13,0.00409294341858639
72,10,17,3.70834680317701e-19,3202.19842276141
72,10,18,3.45252156085638e-22,0.000704375295907506
72,10,19,5.11159273178565e-26,0.0734897135826243
72,10,20,3.01603050948352e-22,1732597.77728881
73,10,1,5.81175356851826e-18,0.00859602582610492
73,10,2,4.06808124569346e-18,106.956681945557
73,10,3,1.40997823444684e-23,0.0646888838825522
73,10,4,5.24568580610711e-14,0.594450427172991
73,10,5,1.43656484273181e-12,21718726678.3188
73,10,6,2.42000677752693e-28,308845723.133249
73,10,7,8.19016155424956e-25,7578.5700484769
73,10,8,6.17190681646415e-21,18017735.3797781
73,10,9,2.55039909459971e-21,42776352.7755564
73,10,10,3.79384339346826e-24,6.49234079784557e-07
73,10,11,5.18232110734798e-14,27491273.3736362
73,10,12,1.09261058423122e-25,18190.446961158
73,10,13,6.98057750007108e-20,0.101942079032931
73,10,14,2.42170339280893e-25,3.50050286775046
73,10,15,9.74126818081431e-17,0.00536432204505317
73,10,16,5.93133735597523e-14,14.2697575270165
73,10,17,4.34378560447107e-21,209018600.140967
73,10,18,4.85845532225813e-26,59.2933360660576
73,10,19,1.67496629786662e-16,1.40039932659788
73,10,20,1.50015590354958e-20,12.9740455075127
74,10,1,9.49975617900123e-23,0.0116999893042486
74,10,2,5.41728929374323e-17,770161332.101663
74,10,3,4.62276006969695e-22,0.0231645439291943
74,10,4,1.98140848960731e-15,3828.90701934835
74,10,5,3.58893431761978e-10,118459955950.348
74,10,6,1.22887514389385e-23,374980327.655054
74,10,7,3.04925521319132e-18,38493609.4070924
74,10,8,1.50297919603768e-18,210667.226323707
74,10,9,3.53821267489869e-17,549587.49538003
74,10,10,1.20755611803037e-16,1.03448793741069e-05
74,10,11,1.45617189564035e-16,6152437.20413846
74,10,12,1.24424238672922e-22,6402.77616195515
74,10,13,1.08590513535179e-20,1077044.44592309
74,10,14,3.33609408958059e-22,3.97334228063438e-05
74,10,15,6.12869069531489e-16,0.00901760384551441
74,10,16,9.08728139135205e-18,1.41543746940956e-05
74,10,17,4.25234515046415e-16,443815.614006397
74,10,18,9.60080574599814e-22,4790917.38983095
74,10,19,2.46468074515057e-27,0.174645603801727
74,10,20,9.44005171348674e-21,121.688188446175
75,10,1,1.95397460461553e-24,2.0022446212864e-06
75,10,2,2.19691338601176e-16,484.300154503927
75,10,3,1.81318083313735e-24,39.9888813811828
75,10,4,4.70841760512501e-13,1873778.05448537
75,10,5,1.77625469047875e-14,178704311233.375
75,10,6,9.39869138178939e-33,434664489081.761
75,10,7,2.19524301574184e-22,61533.0206932004
75,10,8,3.53953958583315e-19,10549565864.8998
75,10,9,2.90909942227855e-25,42935477504.1109
75,10,10,1.47848915106988e-18,0.000477110150357871
75,10,11,1.02670420136813e-21,406304.170822523
75,10,12,1.39343454130367e-27,225.58009087621
75,10,13,5.38450118660148e-18,301406647150.787
75,10,14,1.03807953854262e-28,0.00205300885419874
75,10,15,2.05941089972112e-18,0.00090994890504491
75,10,16,2.7416669779518e-18,1.40903583331087
75,10,17,1.77919319344959e-23,18193294514437.2
75,10,18,1.53546359756099e-22,975726091670.84
75,10,19,5.90344558050949e-28,2462257.9621565
75,10,20,1.01596318039654e-23,171326.533626902
76,10,1,1.17393434158814e-23,0.672136505748487
76,10,2,2.04730557345966e-12,5.29086062038535
76,10,3,4.74871687008237e-23,1.24671579962097e-05
76,10,4,9.62724719468851e-19,0.000573362078461506
76,10,5,2.98608663629421e-10,27906.2450461723
76,10,6,2.49080757455786e-26,1183791239.63514
76,10,7,5.64881441990121e-22,22791.135824602
76,10,8,1.20420911855091e-19,7513695.80173817
76,10,9,1.84534190845524e-23,36454.7751404949
76,10,10,7.31342575218335e-18,0.908490119664513
76,10,11,2.09046331140418e-11,398627815858.888
76,10,12,4.56162460551558e-26,28647.8812611593
76,10,13,8.56752189190491e-20,121436.872992986
76,10,14,4.02611116146987e-30,604025.176000115
76,10,15,3.23739017442948e-14,0.200368546796128
76,10,16,2.4237514358898e-17,0.384109179363768
76,10,17,2.92511139931473e-20,686279767358.621
76,10,18,3.49046145191814e-23,23660.9492864214
76,10,19,1.45628618244423e-25,1.55774999079947
76,10,20,5.08875266805765e-27,33377121374.7595
77,10,1,1.48219545692697e-18,0.00622252629100005
77,10,2,1.08368842494396e-18,0.136573724069147
77,10,3,3.84652685571029e-22,0.00566727588725798
77,10,4,1.11845312027616e-10,0.000189110996481079
77,10,5,7.61413304902759e-10,881862.791236655
77,10,6,9.30920082600335e-27,11440007.433103
77,10,7,8.33344548234627e-24,70.6703379527805
77,10,8,7.59600015602422e-15,46000.6502689774
77,10,9,2.25665140988342e-20,2692080.15338374
77,10,10,1.59783973154028e-19,1.06577420339115e-05
77,10,11,2.33052663364445e-15,4950.8470525637
77,10,12,2.84383110881304e-23,983223.489097681
77,10,13,1.11408566553801e-14,2038.52984165035
77,10,14,2.47483656254481e-25,8.70148699431254e-05
77,10,15,5.50373378672407e-17,1.41943893683579e-05
77,10,16,1.68741622133525e-13,0.0772660917826905
77,10,17,4.86731626291085e-15,16424923.4213022
77,10,18,1.48003819083192e-21,0.0130202924596373
77,10,19,3.62563789317485e-21,3.54367153288784e-05
77,10,20,2.02483675869752e-21,13334.1371825336
78,10,1,1.15047614171144e-21,29.915662372704
78,10,2,4.47201500203731e-19,228.200882835817
78,10,3,1.06694526768474e-22,0.0833289762719127
78,10,4,2.90159041115628e-16,0.000190279510461512
78,10,5,8.75255755700847e-14,9.82017547792968
78,10,6,8.52721934887907e-30,1832189500.58203
78,10,7,1.07208571619861e-25,2642194.14434245
78,10,8,5.66100227148782e-25,0.908953112540548
78,10,9,2.34977983258287e-16,6923.09225591949
78,10,10,2.67373401081224e-15,4.89171561631016e-09
78,10,11,1.30859666251014e-17,1836440153.63103
78,10,12,9.6435940395339e-23,1503945.76379516
78,10,13,4.17220258956772e-22,465.420764012853
78,10,14,2.42543782662404e-25,8.40128476548357
78,10,15,2.49872611796639e-22,0.242211027806382
78,10,16,3.18537991013036e-18,1.54317121925787e-05
78,10,17,9.28848436423236e-20,110952579.313443
78,10,18,1.18246969562634e-24,5.37030804119167e-05
78,10,19,6.4596902785026e-26,8.62156579064566
78,10,20,1.83826417271293e-23,33126.7085347827
79,10,1,1.61879648940985e-23,1665.96941311347
79,10,2,5.85421877257269e-14,378436.224130294
79,10,3,7.25315417508296e-20,45578.1241348734
79,10,4,1.8687137240227e-15,18387.3174710485
79,10,5,1.3157496940946e-13,10014443332728.7
79,10,6,3.73391412381757e-29,1290605763592.99
79,10,7,2.18164559497316e-23,9115082.63088316
79,10,8,1.66285536294545e-24,90911094.6705105
79,10,9,1.19876738318988e-18,119900818876122
79,10,10,1.46318777889677e-17,0.0589332331995451
79,10,11,8.77802070513419e-17,2710763721747.14
79,10,12,1.82119285389494e-24,3742167497980.93
79,10,13,8.06072793742963e-19,3334.81277177574
79,10,14,9.60130707188504e-26,611.485022022193
79,10,15,6.36717892745767e-22,6.18655346065321
79,10,16,5.80793440031812e-13,493.522135973306
79,10,17,7.09593633061766e-20,35320680108.9947
79,10,18,7.81573042202143e-25,340653669.312032
79,10,19,1.7497575734276e-27,0.0483914073229429
79,10,20,2.11621472668657e-25,270169.997931869
80,10,1,8.1126798657282e-20,0.0694547635610493
80,10,2,1.0021169497079e-23,0.016394132811851
80,10,3,6.15204620878058e-21,2.09993040179403
80,10,4,9.60169390739196e-14,0.0207388553635305
80,10,5,1.40096928587613e-12,145.264497567242
80,10,6,2.40734358018791e-28,450929.014508938
80,10,7,2.45778153333456e-25,405.652421477661
80,10,8,1.86469860994852e-20,6059.82385267562
80,10,9,1.91042080165262e-18,3313.97872951884
80,10,10,1.72571182450368e-18,8.70335641831185e-10
80,10,11,2.14808406696901e-18,641.553715283979
80,10,12,2.24116012338776e-22,109.162835271591
